Time,DeviceAddress,GatewayNode,FrequencyHz,SF,BW,RSSI,SNR,Distance
76286.1,6c000774,200,868500000,11,125000,-133.601,-16.57,5257.38
76298.2,6c000754,203,868300000,7,125000,-112.307,4.72376,1427.07
76315.2,6c0007b9,203,868300000,7,125000,-106.729,10.3019,1014.12
76315.2,6c0007b9,200,868300000,7,125000,-123.393,-6.36179,2813.67
76321.6,6c000752,202,868100000,12,125000,-142.097,10.1884,8845.84
76321.8,6c0007af,202,868300000,11,125000,-133.613,-16.5819,5261.21
76323.2,6c000793,203,868100000,12,125000,-135.662,22.8201,5964.57
76323.2,6c000793,201,868100000,12,125000,-136.155,19.9508,6147.63
76323.2,6c000793,200,868100000,12,125000,-139.167,20.321,7392.65
76332.8,6c0007eb,202,868100000,12,125000,-136.089,-19.0577,6122.53
76334.8,6c0007e9,203,868300000,7,125000,-109.774,7.25678,1222.02
76334.8,6c0007e9,200,868300000,7,125000,-120.439,-3.408,2348.09
76352.2,6c0007e0,203,868500000,11,125000,-133.507,-16.4761,5227.23
76361.4,6c0007b0,202,868100000,7,125000,-119.228,-2.19746,2180.32
76426.5,6c000808,201,868500000,7,125000,-115.299,1.7315,1714.06
76448.2,6c00079f,203,868500000,12,125000,-135.273,-18.2424,5824.34
76514.6,6c000789,202,868500000,10,125000,-131.967,-14.936,4756.75
76515.3,6c00074b,200,868500000,11,125000,-134.396,-17.3652,5519.72
76532.8,6c0007e5,203,868300000,8,125000,-125.521,-8.48973,3205.29
76535.1,6c0007cd,202,868300000,9,125000,-128.512,-11.4809,3849.63
76571.4,6c000776,203,868300000,7,125000,-120.714,-3.68316,2388
76582.1,6c00076b,201,868300000,11,125000,-133.959,-16.9278,5373.83
76582.1,6c00076b,202,868300000,11,125000,-134.415,-17.3838,5526.02
76587.7,6c0007ed,202,868300000,7,125000,-120.545,-3.51454,2363.46
76619.2,6c000769,200,868100000,7,125000,-117.294,-0.262679,1936.7
76624,6c0007e4,203,868500000,9,125000,-129.454,-12.4231,4078.3
76673.2,6c000797,202,868100000,12,125000,-135.685,-18.6538,5972.95
76697.9,6c0007fb,201,868500000,12,125000,-135.023,-17.9918,5735.64
76710.2,6c000785,201,868100000,10,125000,-131.239,-14.2077,4549.26
76723.9,6c0007dd,203,868500000,7,125000,-123.865,-6.83384,2896.2
76752.8,6c0007f3,202,868100000,9,125000,-127.234,-10.2031,3559.88
76762.8,6c0007c4,200,868300000,7,125000,-123.009,-5.97858,2748.41
76763.4,6c0007f0,201,868500000,10,125000,-130.019,-12.9885,4221.97
76772.7,6c00074c,203,868100000,10,125000,-130.555,-13.5241,4362.74
76773.7,6c00078a,200,868100000,9,125000,-128.926,-11.895,3948.52
76799.4,6c00076e,200,868100000,7,125000,-98.3095,18.7214,605.575
76876.6,6c000755,200,868300000,11,125000,-133.47,-16.4395,5215.52
76884.4,6c0007a0,201,868100000,7,125000,-117.821,-0.789923,2000.26
76891.3,6c000777,202,868100000,12,125000,-136.903,-19.872,6435.57
76906.9,6c00076c,203,868500000,7,125000,-120.581,-3.55055,2368.68
76919.5,6c0007db,203,868500000,7,125000,-122.549,-5.51834,2672.03
76945.9,6c00078d,203,868300000,11,125000,-133.362,-16.3309,5180.94
76945.9,6c00078d,200,868300000,11,125000,-133.551,-16.5199,5241.25
76952.6,6c00075d,201,868100000,9,125000,-127.949,-10.9183,3719.26
76958.9,6c000764,201,868500000,9,125000,-127.099,-10.0682,3530.6
76987.6,6c0007c6,202,868300000,12,125000,-135.568,-18.5368,5930.3
77007.3,6c00075f,201,868100000,7,125000,-101.43,15.6012,733.081
77016.1,6c000770,201,868300000,8,125000,-124.44,-7.40915,3000.05
77017.8,6c000756,200,868300000,11,125000,-134.301,-17.2698,5487.57
77052.1,6c0007cc,201,868100000,7,125000,-117.05,-0.018933,1908.01
77061.6,6c000750,203,868100000,9,125000,-127.096,-10.0651,3529.93
77093,6c00074a,201,868100000,8,125000,-126.04,-9.00956,3308.97
77102.9,6c000748,203,868300000,7,125000,-121.324,22.0645,2478.92
77112,6c000758,200,868500000,7,125000,-83.7435,33.2874,248.184
77119.2,6c000802,201,868300000,7,125000,-122.369,-5.33776,2642.64
77120.9,6c00079a,203,868500000,12,125000,-135.014,-17.9832,5732.62
77128.2,6c000800,203,868300000,7,125000,-117.713,-0.68224,1987.11
77136,6c000788,202,868500000,10,125000,-131.495,-14.464,4621.25
77144.2,6c000757,203,868300000,10,125000,-131.91,-14.8788,4740.12
77149.9,6c0007d9,202,868300000,10,125000,-130.294,-13.2636,4293.7
77161.9,6c0007bc,203,868300000,7,125000,-114.688,2.34295,1651.07
77170.1,6c0007b6,203,868100000,7,125000,-123.634,-6.60336,2855.61
77187.1,6c00076a,202,868100000,8,125000,-124.917,-7.88565,3088.89
77208.1,6c0007d0,200,868100000,9,125000,-128.772,-11.7416,3911.59
77235.3,6c0007c8,202,868500000,7,125000,-100.328,16.7027,685.263
77247.3,6c0007bb,201,868300000,10,125000,-130.479,-13.4476,4342.37
77256,6c0007f1,203,868300000,9,125000,-128.572,-11.5415,3863.95
77274.1,6c000792,203,868300000,10,125000,-131.818,-14.7871,4713.57
77277,6c000804,202,868100000,7,125000,-120.066,-3.03503,2295.07
77285,6c000798,200,868300000,7,125000,-122.674,-5.6426,2692.44
77308.8,6c00074e,200,868300000,12,125000,-135.509,-18.4776,5908.86
77308.8,6c00074e,203,868300000,12,125000,-136.792,-19.7616,6392.2
77334,6c0007df,200,868500000,10,125000,-130.684,-13.6531,4397.36
77339.9,6c0007bd,202,868300000,9,125000,-128.504,-11.4727,3847.72
77348.3,6c00077e,203,868100000,7,125000,-123.145,-6.11422,2771.34
77394.9,6c0007ff,201,868100000,12,125000,-136.228,-19.1974,6175.13
77412.7,6c00076f,201,868300000,9,125000,-127.244,-10.2134,3562.14
77414,6c0007c1,200,868100000,7,125000,-112.561,4.46942,1449.47
77414,6c0007c1,203,868100000,7,125000,-119.904,-2.87357,2272.49
77422.7,6c0007ac,202,868100000,7,125000,-116.417,0.61352,1835.52
77444.1,6c0007a9,200,868500000,8,125000,-126.565,-9.53429,3417.03
77469,6c0007ea,201,868500000,9,125000,-128.452,-11.4211,3835.57
77528.7,6c000799,200,868100000,10,125000,-131.206,-14.1751,4540.2
77533,6c0007f6,201,868100000,11,125000,-134.489,-17.4577,5551.08
77558.9,6c0007c3,201,868100000,8,125000,-125.037,-8.00621,3111.78
77571.9,6c00080b,200,868100000,9,125000,-127.231,-10.1999,3559.18
77571.9,6c0007d8,201,868300000,7,125000,-123.967,-6.93593,2914.36
77585.8,6c0007e7,203,868100000,7,125000,-117.044,-0.0134695,1907.37
77585.8,6c0007e7,200,868100000,7,125000,-119.334,-2.30343,2194.51
77599.9,6c0007fd,201,868300000,7,125000,-118.27,-1.23871,2055.99
77608.5,6c000780,201,868100000,7,125000,-120.074,-3.04277,2296.16
77618.8,6c000803,203,868100000,7,125000,-121.984,-4.95358,2581.2
77625.6,6c0007c0,202,868300000,7,125000,-104.162,12.8687,866.61
77625.7,6c000809,203,868100000,9,125000,-129.309,-12.278,4042.22
77626.3,6c0007dc,200,868100000,8,125000,-126.157,-9.12615,3332.68
77664.9,6c000796,200,868100000,10,125000,-131.359,-14.3277,4582.83
77672.7,6c0007b7,201,868500000,8,125000,-125.683,-8.65203,3237.31
77685.5,6c000790,202,868100000,7,125000,-118.753,-1.72222,2117.78
77689.4,6c0007b3,201,868300000,9,125000,-127.655,-10.624,3652.84
77706.4,6c00078b,203,868300000,11,125000,-133.119,-16.0883,5104.54
77724.9,6c00079e,202,868300000,10,125000,-131.168,-14.137,4529.62
77727.4,6c0007aa,200,868500000,9,125000,-127.708,-10.6773,3664.78
77739.3,6c0007f8,201,868100000,7,125000,-118.815,-1.78434,2125.85
77747.4,6c000805,201,868500000,10,125000,-131.479,-14.4479,4616.67
77756.8,6c000779,200,868100000,7,125000,-119.602,-2.57154,2230.84
77797.6,6c0007d6,200,868500000,8,125000,-125.684,-8.65331,3237.56
77806.1,6c000766,201,868300000,9,125000,-127.578,-10.5469,3635.63
77832.3,6c00077f,202,868300000,9,125000,-129.148,-12.1172,4002.6
77887.3,6c00077b,200,868300000,11,125000,-133.402,-16.3715,5193.85
77897.8,6c00080c,201,868300000,9,125000,-127.312,-10.2813,3576.97
77906.5,6c0007ef,203,868100000,8,125000,-126.233,-9.2023,3348.26
77906.5,6c0007ef,201,868100000,8,125000,-126.58,-9.54938,3420.19
77937.5,6c0007bf,201,868300000,12,125000,-135.754,-18.7236,5998.52
78008.1,6c0007a1,202,868100000,7,125000,-117.031,-9.72909e-05,1905.81
78016.6,6c00080f,202,868100000,8,125000,-126.624,-9.59307,3429.35
78024.1,6c0007fa,203,868500000,12,125000,-135.292,-18.2612,5831.07
78053.5,6c0007c5,200,868100000,11,125000,-134.214,-17.1827,5458.37
78071.5,6c0007f9,200,868300000,7,125000,-110.473,6.55828,1275.42
78071.5,6c0007f9,203,868300000,7,125000,-121.421,-4.39002,2493.64
78074.9,6c0007e6,202,868500000,12,125000,-136.806,-19.7756,6397.7
78133.5,6c00075c,202,868300000,7,125000,-120.993,-3.96204,2429.13
78137.5,6c000782,200,868300000,12,125000,-135.654,-18.6231,5961.75
78142.4,6c0007ce,203,868100000,7,125000,-117.555,-0.524472,1968
78162.1,6c0007ba,202,868100000,9,125000,-128.362,-11.3307,3814.38
78217.9,6c00078e,200,868100000,7,125000,-93.5148,23.5161,451.492
78272.6,6c0007d4,203,868100000,7,125000,-121.706,-4.67506,2537.55
78289.3,6c000783,201,868500000,7,125000,-120.187,-3.15648,2312.2
78291.9,6c0007b2,202,868500000,11,125000,-133.826,-16.7948,5330.25
78320.8,6c0007ae,201,868300000,10,125000,-131.976,-14.9447,4759.3
78336.8,6c0007a2,203,868500000,7,125000,-111.356,5.67519,1346.3
78354.1,6c0007a6,201,868100000,10,125000,-130.543,-13.5119,4359.5
78360.3,6c0007b4,201,868300000,7,125000,-113.761,3.27038,1559.91
78367.7,6c000767,202,868300000,10,125000,-130.841,-13.81,4439.8
78370.5,6c0007cb,202,868300000,7,125000,-120.558,-3.52725,2365.3
78383.9,6c00076d,201,868300000,7,125000,-96.9262,20.1047,556.389
78389.3,6c0007f5,203,868100000,11,125000,-133.819,-16.7883,5328.14
78407.4,6c0007c7,202,868300000,7,125000,-123.122,-6.09126,2767.44
78446.1,6c00079b,202,868100000,9,125000,-128.844,-11.813,3928.75
78461.4,6c0007f4,201,868100000,8,125000,-126.546,-9.51491,3412.98
78529,6c000801,203,868100000,8,125000,-125.371,-8.34016,3176.07
78575.1,6c000765,202,868300000,7,125000,-115.314,1.71659,1715.63
78579.8,6c00074d,200,868100000,12,125000,-135.209,-18.1786,5801.63
78582.9,6c000771,202,868100000,9,125000,-128.59,-11.5593,3868.16
78586.9,6c000787,203,868100000,10,125000,-131.891,-14.8603,4734.74
78605.5,6c00077d,202,868300000,7,125000,-107.467,9.5638,1061.01
78613.3,6c0007d3,201,868500000,7,125000,-118.293,-1.26191,2058.92
78632.7,6c0007d5,202,868500000,8,125000,-125.639,-8.60835,3228.66
78639.1,6c000759,203,868500000,7,125000,-117.282,-0.251067,1935.33
78650.4,6c000791,200,868300000,7,125000,-116.386,0.645147,1831.97
78650.4,6c000791,203,868300000,7,125000,-123.122,-6.09146,2767.48
78652.7,6c0007b1,202,868500000,12,125000,-136.372,4.86883,6229.68
78652.7,6c0007b1,201,868500000,12,125000,-136.571,8.079,6306.19
78653.1,6c0007e3,202,868500000,11,125000,-133.928,0.504989,5363.81
78653.1,6c0007e3,201,868500000,11,125000,-133.974,2.25612,5378.99
78653.9,6c000806,202,868500000,12,125000,-136.731,4.15123,6368.08
78653.9,6c000806,201,868500000,12,125000,-140.14,0.941116,7846.68
78686.1,6c000774,200,868100000,11,125000,-133.601,-16.57,5257.38
78698.2,6c000754,203,868300000,7,125000,-112.307,4.72376,1427.07
78715.2,6c0007b9,203,868100000,7,125000,-106.729,10.3019,1014.12
78715.2,6c0007b9,200,868100000,7,125000,-123.393,-6.36179,2813.67
78721.8,6c0007af,202,868100000,11,125000,-133.613,12.7962,5261.21
78723.2,6c000793,203,868100000,12,125000,-135.662,-18.6309,5964.57
78723.2,6c000793,201,868100000,12,125000,-136.155,-19.1245,6147.63
78732.8,6c0007eb,202,868300000,12,125000,-136.089,-19.0577,6122.53
78734.8,6c0007e9,203,868100000,7,125000,-109.774,7.25678,1222.02
78734.8,6c0007e9,200,868100000,7,125000,-120.439,-3.408,2348.09
78752.2,6c0007e0,203,868500000,11,125000,-133.507,-16.4761,5227.23
78761.4,6c0007b0,202,868300000,7,125000,-119.228,-2.19746,2180.32
78826.5,6c000808,201,868100000,7,125000,-115.299,1.7315,1714.06
78848.2,6c00079f,203,868100000,12,125000,-135.273,-18.2424,5824.34
78914.6,6c000789,202,868500000,10,125000,-131.967,-14.936,4756.75
78915.3,6c00074b,200,868300000,11,125000,-134.396,-17.3652,5519.72
78932.8,6c0007e5,203,868300000,8,125000,-125.521,-8.48973,3205.29
78935.1,6c0007cd,202,868500000,9,125000,-128.512,-11.4809,3849.63
78971.4,6c000776,203,868100000,7,125000,-120.714,-3.68316,2388
78982.1,6c00076b,201,868500000,11,125000,-133.959,-16.9278,5373.83
78982.1,6c00076b,202,868500000,11,125000,-134.415,-17.3838,5526.02
78987.7,6c0007ed,202,868100000,7,125000,-120.545,-3.51454,2363.46
79019.2,6c000769,200,868300000,7,125000,-117.294,-0.262679,1936.7
79024,6c0007e4,203,868300000,9,125000,-129.454,-12.4231,4078.3
79073.2,6c000797,202,868500000,12,125000,-135.685,-18.6538,5972.95
79097.9,6c0007fb,201,868500000,12,125000,-135.023,-17.9918,5735.64
79110.2,6c000785,201,868100000,10,125000,-131.239,-14.2077,4549.26
79123.9,6c0007dd,203,868100000,7,125000,-123.865,-6.83384,2896.2
79152.8,6c0007f3,202,868100000,9,125000,-127.234,-10.2031,3559.88
79162.8,6c0007c4,200,868300000,7,125000,-123.009,-5.97858,2748.41
79163.4,6c0007f0,201,868100000,10,125000,-130.019,-12.9885,4221.97
79172.7,6c00074c,203,868500000,10,125000,-130.555,-13.5241,4362.74
79173.7,6c00078a,200,868300000,9,125000,-128.926,-11.895,3948.52
79199.4,6c00076e,200,868100000,7,125000,-98.3095,18.7214,605.575
79276.6,6c000755,200,868100000,11,125000,-133.47,-16.4395,5215.52
79284.4,6c0007a0,201,868300000,7,125000,-117.821,-0.789923,2000.26
79291.3,6c000777,202,868300000,12,125000,-136.903,-19.872,6435.57
79306.9,6c00076c,203,868100000,7,125000,-120.581,-3.55055,2368.68
79319.5,6c0007db,203,868500000,7,125000,-122.549,-5.51834,2672.03
79345.9,6c00078d,203,868100000,11,125000,-133.362,-16.3309,5180.94
79345.9,6c00078d,200,868100000,11,125000,-133.551,-16.5199,5241.25
79352.6,6c00075d,201,868100000,9,125000,-127.949,-10.9183,3719.26
79358.9,6c000764,201,868300000,9,125000,-127.099,-10.0682,3530.6
79387.6,6c0007c6,202,868300000,12,125000,-135.568,-18.5368,5930.3
79407.3,6c00075f,201,868300000,7,125000,-101.43,15.6012,733.081
79416.1,6c000770,201,868500000,8,125000,-124.44,-7.40915,3000.05
79417.8,6c000756,200,868300000,11,125000,-134.301,-17.2698,5487.57
79452.1,6c0007cc,201,868300000,7,125000,-117.05,-0.018933,1908.01
79461.6,6c000750,203,868500000,9,125000,-127.096,-10.0651,3529.93
79493,6c00074a,201,868100000,8,125000,-126.04,-9.00956,3308.97
79502.9,6c000748,203,868500000,7,125000,-121.324,-4.29337,2478.92
79512,6c000758,200,868100000,7,125000,-83.7435,33.2874,248.184
79519.2,6c000802,201,868100000,7,125000,-122.369,-5.33776,2642.64
79520.9,6c00079a,203,868300000,12,125000,-135.014,28.0294,5732.62
79520.9,6c00079a,201,868300000,12,125000,-139.108,20.2769,7366
79520.9,6c00079a,200,868300000,12,125000,-141.324,23.2456,8436.7
79522.6,6c0007a8,202,868300000,12,125000,-138.112,26.9439,6930.3
79528.2,6c000800,203,868500000,7,125000,-117.713,-0.68224,1987.11
79536,6c000788,202,868500000,10,125000,-131.495,-14.464,4621.25
79544.2,6c000757,203,868100000,10,125000,-131.91,9.57865,4740.12
79544.2,6c000757,201,868100000,10,125000,-132.598,14.0335,4944.34
79549.9,6c0007d9,202,868100000,10,125000,-130.294,-13.2636,4293.7
79561.9,6c0007bc,203,868100000,7,125000,-114.688,2.34295,1651.07
79570.1,6c0007b6,203,868100000,7,125000,-123.634,-6.60336,2855.61
79587.1,6c00076a,202,868500000,8,125000,-124.917,-7.88565,3088.89
79608.1,6c0007d0,200,868300000,9,125000,-128.772,-11.7416,3911.59
79635.3,6c0007c8,202,868500000,7,125000,-100.328,16.7027,685.263
79647.3,6c0007bb,201,868100000,10,125000,-130.479,-13.4476,4342.37
79656,6c0007f1,203,868500000,9,125000,-128.572,-11.5415,3863.95
79674.1,6c000792,203,868500000,10,125000,-131.818,-14.7871,4713.57
79677,6c000804,202,868300000,7,125000,-120.066,-3.03503,2295.07
79685,6c000798,200,868100000,7,125000,-122.674,-5.6426,2692.44
79708.8,6c00074e,200,868100000,12,125000,-135.509,-18.4776,5908.86
79708.8,6c00074e,203,868100000,12,125000,-136.792,-19.7616,6392.2
79734,6c0007df,200,868100000,10,125000,-130.684,-13.6531,4397.36
79739.9,6c0007bd,202,868500000,9,125000,-128.504,-11.4727,3847.72
79748.3,6c00077e,203,868500000,7,125000,-123.145,-6.11422,2771.34
79794.9,6c0007ff,201,868500000,12,125000,-136.228,-19.1974,6175.13
79812.7,6c00076f,201,868100000,9,125000,-127.244,-10.2134,3562.14
79814,6c0007c1,200,868100000,7,125000,-112.561,4.46942,1449.47
79814,6c0007c1,203,868100000,7,125000,-119.904,-2.87357,2272.49
79822.7,6c0007ac,202,868300000,7,125000,-116.417,0.61352,1835.52
79844.1,6c0007a9,200,868300000,8,125000,-126.565,-9.53429,3417.03
79869,6c0007ea,201,868300000,9,125000,-128.452,-11.4211,3835.57
79928.7,6c000799,200,868300000,10,125000,-131.206,-14.1751,4540.2
79933,6c0007f6,201,868500000,11,125000,-134.489,-17.4577,5551.08
79958.9,6c0007c3,201,868300000,8,125000,-125.037,-8.00621,3111.78
79971.9,6c00080b,200,868300000,9,125000,-127.231,-10.1999,3559.18
79971.9,6c0007d8,201,868100000,7,125000,-123.967,-6.93593,2914.36
79985.8,6c0007e7,203,868500000,7,125000,-117.044,-0.0134695,1907.37
79985.8,6c0007e7,200,868500000,7,125000,-119.334,-2.30343,2194.51
79999.9,6c0007fd,201,868100000,7,125000,-118.27,-1.23871,2055.99
80008.5,6c000780,201,868300000,7,125000,-120.074,-3.04277,2296.16
80018.8,6c000803,203,868100000,7,125000,-121.984,-4.95358,2581.2
80025.6,6c0007c0,202,868100000,7,125000,-104.162,12.8687,866.61
80025.7,6c000809,203,868500000,9,125000,-129.309,-12.278,4042.22
80026.3,6c0007dc,200,868300000,8,125000,-126.157,-9.12615,3332.68
80064.9,6c000796,200,868100000,10,125000,-131.359,-14.3277,4582.83
80072.7,6c0007b7,201,868500000,8,125000,-125.683,-8.65203,3237.31
80085.5,6c000790,202,868100000,7,125000,-118.753,-1.72222,2117.78
80089.4,6c0007b3,201,868500000,9,125000,-127.655,-10.624,3652.84
80106.4,6c00078b,203,868300000,11,125000,-133.119,-16.0883,5104.54
80124.9,6c00079e,202,868100000,10,125000,-131.168,-14.137,4529.62
80127.4,6c0007aa,200,868300000,9,125000,-127.708,-10.6773,3664.78
80139.3,6c0007f8,201,868100000,7,125000,-118.815,-1.78434,2125.85
80147.4,6c000805,201,868100000,10,125000,-131.479,-14.4479,4616.67
80156.8,6c000779,200,868300000,7,125000,-119.602,-2.57154,2230.84
80197.6,6c0007d6,200,868300000,8,125000,-125.684,-8.65331,3237.56
80206.1,6c000766,201,868300000,9,125000,-127.578,-10.5469,3635.63
80232.3,6c00077f,202,868100000,9,125000,-129.148,-12.1172,4002.6
80287.3,6c00077b,200,868300000,11,125000,-133.402,-16.3715,5193.85
80297.8,6c00080c,201,868300000,9,125000,-127.312,-10.2813,3576.97
80306.5,6c0007ef,203,868300000,8,125000,-126.233,-9.2023,3348.26
80306.5,6c0007ef,201,868300000,8,125000,-126.58,-9.54938,3420.19
80337.5,6c0007bf,201,868300000,12,125000,-135.754,-18.7236,5998.52
80408.1,6c0007a1,202,868100000,7,125000,-117.031,-9.72909e-05,1905.81
80416.6,6c00080f,202,868100000,8,125000,-126.624,-9.59307,3429.35
80424.1,6c0007fa,203,868300000,12,125000,-135.292,-18.2612,5831.07
80453.5,6c0007c5,200,868100000,11,125000,-134.214,-17.1827,5458.37
80471.5,6c0007f9,200,868100000,7,125000,-110.473,6.55828,1275.42
80471.5,6c0007f9,203,868100000,7,125000,-121.421,-4.39002,2493.64
80474.9,6c0007e6,202,868100000,12,125000,-136.806,-19.7756,6397.7
80533.5,6c00075c,202,868100000,7,125000,-120.993,-3.96204,2429.13
80537.5,6c000782,200,868500000,12,125000,-135.654,-18.6231,5961.75
80542.4,6c0007ce,203,868100000,7,125000,-117.555,-0.524472,1968
80562.1,6c0007ba,202,868100000,9,125000,-128.362,-11.3307,3814.38
80617.9,6c00078e,200,868300000,7,125000,-93.5148,23.5161,451.492
80672.6,6c0007d4,203,868300000,7,125000,-121.706,-4.67506,2537.55
80689.3,6c000783,201,868500000,7,125000,-120.187,-3.15648,2312.2
80691.9,6c0007b2,202,868100000,11,125000,-133.826,-16.7948,5330.25
80720.8,6c0007ae,201,868500000,10,125000,-131.976,-14.9447,4759.3
80736.8,6c0007a2,203,868300000,7,125000,-111.356,30.1313,1346.3
80754.1,6c0007a6,201,868100000,10,125000,-130.543,-13.5119,4359.5
80760.3,6c0007b4,201,868500000,7,125000,-113.761,3.27038,1559.91
80767.7,6c000767,202,868300000,10,125000,-130.841,-13.81,4439.8
80770.5,6c0007cb,202,868300000,7,125000,-120.558,31.6966,2365.3
80783.9,6c00076d,201,868100000,7,125000,-96.9262,20.1047,556.389
80789.3,6c0007f5,203,868500000,11,125000,-133.819,-16.7883,5328.14
80807.4,6c0007c7,202,868500000,7,125000,-123.122,-6.09126,2767.44
80846.1,6c00079b,202,868500000,9,125000,-128.844,-11.813,3928.75
80861.4,6c0007f4,201,868100000,8,125000,-126.546,-9.51491,3412.98
80929,6c000801,203,868300000,8,125000,-125.371,-8.34016,3176.07
80975.1,6c000765,202,868300000,7,125000,-115.314,1.71659,1715.63
80979.8,6c00074d,200,868100000,12,125000,-135.209,-18.1786,5801.63
80982.9,6c000771,202,868300000,9,125000,-128.59,-11.5593,3868.16
80986.9,6c000787,203,868500000,10,125000,-131.891,-14.8603,4734.74
81005.5,6c00077d,202,868100000,7,125000,-107.467,9.5638,1061.01
81013.3,6c0007d3,201,868300000,7,125000,-118.293,-1.26191,2058.92
81032.7,6c0007d5,202,868100000,8,125000,-125.639,-8.60835,3228.66
81039.1,6c000759,203,868500000,7,125000,-117.282,-0.251067,1935.33
81050.4,6c000791,200,868100000,7,125000,-116.386,0.645147,1831.97
81050.4,6c000791,203,868100000,7,125000,-123.122,-6.09146,2767.48
81052.7,6c0007b1,202,868300000,12,125000,-136.372,4.86883,6229.68
81052.7,6c0007b1,201,868300000,12,125000,-136.571,8.079,6306.19
81053.1,6c0007e3,202,868100000,11,125000,-133.928,-16.8973,5363.81
81053.1,6c0007e3,201,868100000,11,125000,-133.974,-16.9434,5378.99
81053.9,6c000806,202,868300000,12,125000,-136.731,4.15123,6368.08
81053.9,6c000806,201,868300000,12,125000,-140.14,0.941116,7846.68
81086.1,6c000774,200,868500000,11,125000,-133.601,-16.57,5257.38
81098.2,6c000754,203,868300000,7,125000,-112.307,4.72376,1427.07
